ID,doi,Tipo,Nivel,Autor,Autores,Publicación / Proyecto,Editorial o Revista,Año,type_work,URL,journal_raw,project_role,XX,numero_autores,posicion_autor,tipo_proyecto,Puntaje,nombre_UAI,nombre_completo,Sinonimos,horas_investigacion,area,orcid,gscholar,name_end,promedio_horas,total_years_carga,year_inicio,Percentil,Reference,Reference_DT,Reference_k
99,NA,artículo ESCI,---,"Ibanez, Agustin","Garcia- Cordero, I.; Sedeno, L.; de la Fuente, L.; Slachevsky, A.; Forno, G.; Klein, F.; Lillo, P.; Huepe, David; Ibanez, Agustin","Percibir, aprender y ser consciente de los estados internos: dimensiones interoceptivas en modelos de lesión","Cuadernos de Neuropsicología, Vol. 12, Nº3, artículo 206, 2018.",2018,ARTICLE,NA,Cuadernos de Neuropsicología,NA,NA,9,9,NA,0,"IBÁÑEZ , AGUSTÍN",Agustín . Ibáñez Barrasi,"Ibanez, A.; Agustin Ibanez",270,básica,0000-0001-6758-5101,Jp5SxoIAAAAJ,0,270,3,2017,NA,"Garcia- Cordero, I.; Sedeno, L.; de la Fuente, L.; Slachevsky, A.; Forno, G.; Klein, F.; Lillo, P.; Huepe, David; Ibanez, Agustin (2018) Percibir, aprender y ser consciente de los estados internos: dimensiones interoceptivas en modelos de lesión. Cuadernos de Neuropsicología, Vol. 12, Nº3, artículo 206, 2018.","<a href="""" target=""_blank"">Garcia- Cordero, I.; Sedeno, L.; de la Fuente, L.; Slachevsky, A.; Forno, G.; Klein, F.; Lillo, P.; Huepe, David; Ibanez, Agustin (2018) Percibir, aprender y ser consciente de los estados internos: dimensiones interoceptivas en modelos de lesión. Cuadernos de Neuropsicología, Vol. 12, Nº3, artículo 206, 2018.</a>","[Garcia- Cordero, I.; Sedeno, L.; de la Fuente, L.; Slachevsky, A.; Forno, G.; Klein, F.; Lillo, P.; Huepe, David; Ibanez, Agustin (2018) Percibir, aprender y ser consciente de los estados internos: dimensiones interoceptivas en modelos de lesión. Cuadernos de Neuropsicología, Vol. 12, Nº3, artículo 206, 2018.]()"
106,NA,FONDECYT REGULAR  1201486,IR,"Huepe, David","Huepe, David; Ibanez, Agustin; Navarrete, Gorka",Pensamiento mágico y creencias paranormales: correlatos conductuales y cerebrales y su relación con la adaptación social en poblaciones vulnerables,Concurso FONDECYT Regular 2020; duración: 3 años (mar 2020-mar 2023). Adjudicado en el año 2019.,2019,NA,NA,NA,NA,NA,3,1,Regular - IR,0,"HUEPE ARTIGAS, DAVID ALEJANDRO",David . Huepe Artigas,"Huepe, D.; David Huepe; Huepe D.",180,básica,0000-0001-8351-5314,6wMud9YAAAAJ,0,187.5,3,2017,NA,"Huepe, David; Ibanez, Agustin; Navarrete, Gorka (2019) Pensamiento mágico y creencias paranormales: correlatos conductuales y cerebrales y su relación con la adaptación social en poblaciones vulnerables. Concurso FONDECYT Regular 2020; duración: 3 años (mar 2020-mar 2023). Adjudicado en el año 2019.","<a href="""" target=""_blank"">Huepe, David; Ibanez, Agustin; Navarrete, Gorka (2019) Pensamiento mágico y creencias paranormales: correlatos conductuales y cerebrales y su relación con la adaptación social en poblaciones vulnerables. Concurso FONDECYT Regular 2020; duración: 3 años (mar 2020-mar 2023). Adjudicado en el año 2019.</a>","[Huepe, David; Ibanez, Agustin; Navarrete, Gorka (2019) Pensamiento mágico y creencias paranormales: correlatos conductuales y cerebrales y su relación con la adaptación social en poblaciones vulnerables. Concurso FONDECYT Regular 2020; duración: 3 años (mar 2020-mar 2023). Adjudicado en el año 2019.]()"
106,NA,FONDECYT REGULAR  1201486,Co-I,"Ibanez, Agustin","Huepe, David; Ibanez, Agustin; Navarrete, Gorka",Pensamiento mágico y creencias paranormales: correlatos conductuales y cerebrales y su relación con la adaptación social en poblaciones vulnerables,Concurso FONDECYT Regular 2020; duración: 3 años (mar 2020-mar 2023). Adjudicado en el año 2019.,2019,NA,NA,NA,NA,NA,3,2,Regular - Co-I,0,"IBÁÑEZ , AGUSTÍN",Agustín . Ibáñez Barrasi,"Ibanez, A.; Agustin Ibanez",270,básica,0000-0001-6758-5101,Jp5SxoIAAAAJ,0,270,3,2017,NA,"Huepe, David; Ibanez, Agustin; Navarrete, Gorka (2019) Pensamiento mágico y creencias paranormales: correlatos conductuales y cerebrales y su relación con la adaptación social en poblaciones vulnerables. Concurso FONDECYT Regular 2020; duración: 3 años (mar 2020-mar 2023). Adjudicado en el año 2019.","<a href="""" target=""_blank"">Huepe, David; Ibanez, Agustin; Navarrete, Gorka (2019) Pensamiento mágico y creencias paranormales: correlatos conductuales y cerebrales y su relación con la adaptación social en poblaciones vulnerables. Concurso FONDECYT Regular 2020; duración: 3 años (mar 2020-mar 2023). Adjudicado en el año 2019.</a>","[Huepe, David; Ibanez, Agustin; Navarrete, Gorka (2019) Pensamiento mágico y creencias paranormales: correlatos conductuales y cerebrales y su relación con la adaptación social en poblaciones vulnerables. Concurso FONDECYT Regular 2020; duración: 3 años (mar 2020-mar 2023). Adjudicado en el año 2019.]()"
106,NA,FONDECYT REGULAR  1201486,Co-I,"Navarrete, Gorka","Huepe, David; Ibanez, Agustin; Navarrete, Gorka",Pensamiento mágico y creencias paranormales: correlatos conductuales y cerebrales y su relación con la adaptación social en poblaciones vulnerables,Concurso FONDECYT Regular 2020; duración: 3 años (mar 2020-mar 2023). Adjudicado en el año 2019.,2019,NA,NA,NA,NA,NA,3,3,Regular - Co-I,0,"NAVARRETE GARCÍA, GORKA",Gorka . Navarrete García,"Gorka Navarrete; Navarrete, G.",180,básica,0000-0001-7678-8656,Bys2da0AAAAJ,0,180,3,2017,NA,"Huepe, David; Ibanez, Agustin; Navarrete, Gorka (2019) Pensamiento mágico y creencias paranormales: correlatos conductuales y cerebrales y su relación con la adaptación social en poblaciones vulnerables. Concurso FONDECYT Regular 2020; duración: 3 años (mar 2020-mar 2023). Adjudicado en el año 2019.","<a href="""" target=""_blank"">Huepe, David; Ibanez, Agustin; Navarrete, Gorka (2019) Pensamiento mágico y creencias paranormales: correlatos conductuales y cerebrales y su relación con la adaptación social en poblaciones vulnerables. Concurso FONDECYT Regular 2020; duración: 3 años (mar 2020-mar 2023). Adjudicado en el año 2019.</a>","[Huepe, David; Ibanez, Agustin; Navarrete, Gorka (2019) Pensamiento mágico y creencias paranormales: correlatos conductuales y cerebrales y su relación con la adaptación social en poblaciones vulnerables. Concurso FONDECYT Regular 2020; duración: 3 años (mar 2020-mar 2023). Adjudicado en el año 2019.]()"
108,NA,artículo ESCI,---,"Ibanez, Agustin","Thumala, D.; Kennedy, B.; Calvo, E.; Gonzalez-Billault, C.; Zitko, P.; Lillo, P.; Villagra, P.; Ibanez, Agustin; Assar, R.; Andrade, M.; Slachevsky, A.",Aging and health policies in Chile: New agendas for research,"Health Systems & Reform, Vol. 3, Nº4, pp. 253-260, 2017.",2017,NA,NA,Health Systems & Reform,NA,NA,11,8,NA,0,"IBÁÑEZ , AGUSTÍN",Agustín . Ibáñez Barrasi,"Ibanez, A.; Agustin Ibanez",270,básica,0000-0001-6758-5101,Jp5SxoIAAAAJ,0,270,3,2017,NA,"Thumala, D.; Kennedy, B.; Calvo, E.; Gonzalez-Billault, C.; Zitko, P.; Lillo, P.; Villagra, P.; Ibanez, Agustin; Assar, R.; Andrade, M.; Slachevsky, A. (2017) Aging and health policies in Chile: New agendas for research. Health Systems & Reform, Vol. 3, Nº4, pp. 253-260, 2017.","<a href="""" target=""_blank"">Thumala, D.; Kennedy, B.; Calvo, E.; Gonzalez-Billault, C.; Zitko, P.; Lillo, P.; Villagra, P.; Ibanez, Agustin; Assar, R.; Andrade, M.; Slachevsky, A. (2017) Aging and health policies in Chile: New agendas for research. Health Systems & Reform, Vol. 3, Nº4, pp. 253-260, 2017.</a>","[Thumala, D.; Kennedy, B.; Calvo, E.; Gonzalez-Billault, C.; Zitko, P.; Lillo, P.; Villagra, P.; Ibanez, Agustin; Assar, R.; Andrade, M.; Slachevsky, A. (2017) Aging and health policies in Chile: New agendas for research. Health Systems & Reform, Vol. 3, Nº4, pp. 253-260, 2017.]()"
109,NA,artículo ESCI,---,"Ibanez, Agustin","Ibanez, Agustin; Moguilner, S.; Garcia, A.M.; Mikulan, E.",An unaware agenda: Interictal consciousness impairments in epileptic patients,"Neuroscience of Consciousness, Vol. 3, Nº1, artículo nwi024, 27 enero 2017.",2017,NA,NA,Neuroscience of Consciousness,NA,NA,4,1,NA,0,"IBÁÑEZ , AGUSTÍN",Agustín . Ibáñez Barrasi,"Ibanez, A.; Agustin Ibanez",270,básica,0000-0001-6758-5101,Jp5SxoIAAAAJ,0,270,3,2017,NA,"Ibanez, Agustin; Moguilner, S.; Garcia, A.M.; Mikulan, E. (2017) An unaware agenda: Interictal consciousness impairments in epileptic patients. Neuroscience of Consciousness, Vol. 3, Nº1, artículo nwi024, 27 enero 2017.","<a href="""" target=""_blank"">Ibanez, Agustin; Moguilner, S.; Garcia, A.M.; Mikulan, E. (2017) An unaware agenda: Interictal consciousness impairments in epileptic patients. Neuroscience of Consciousness, Vol. 3, Nº1, artículo nwi024, 27 enero 2017.</a>","[Ibanez, Agustin; Moguilner, S.; Garcia, A.M.; Mikulan, E. (2017) An unaware agenda: Interictal consciousness impairments in epileptic patients. Neuroscience of Consciousness, Vol. 3, Nº1, artículo nwi024, 27 enero 2017.]()"
110,NA,artículo ESCI,---,"Ibanez, Agustin","Mikulan, E.; Bruzzone, M.; Serodio, M.; Munoz, E.; Singer, N.; Sigman, M.; Ibanez, Agustin",Efectos de orden de presentación y rangos de duración en la tarea de generalización temporal episódica,"Límite. Revista Interdisciplinaria de Filosofía y Psicología (U. Tarapacá), Vol. 12, Nº40, pp. 60-75, 2017.",2017,NA,NA,Límite. Revista Interdisciplinaria de Filosofía y Psicología (U. Tarapacá),NA,NA,7,7,NA,0,"IBÁÑEZ , AGUSTÍN",Agustín . Ibáñez Barrasi,"Ibanez, A.; Agustin Ibanez",270,básica,0000-0001-6758-5101,Jp5SxoIAAAAJ,0,270,3,2017,NA,"Mikulan, E.; Bruzzone, M.; Serodio, M.; Munoz, E.; Singer, N.; Sigman, M.; Ibanez, Agustin (2017) Efectos de orden de presentación y rangos de duración en la tarea de generalización temporal episódica. Límite. Revista Interdisciplinaria de Filosofía y Psicología (U. Tarapacá), Vol. 12, Nº40, pp. 60-75, 2017.","<a href="""" target=""_blank"">Mikulan, E.; Bruzzone, M.; Serodio, M.; Munoz, E.; Singer, N.; Sigman, M.; Ibanez, Agustin (2017) Efectos de orden de presentación y rangos de duración en la tarea de generalización temporal episódica. Límite. Revista Interdisciplinaria de Filosofía y Psicología (U. Tarapacá), Vol. 12, Nº40, pp. 60-75, 2017.</a>","[Mikulan, E.; Bruzzone, M.; Serodio, M.; Munoz, E.; Singer, N.; Sigman, M.; Ibanez, Agustin (2017) Efectos de orden de presentación y rangos de duración en la tarea de generalización temporal episódica. Límite. Revista Interdisciplinaria de Filosofía y Psicología (U. Tarapacá), Vol. 12, Nº40, pp. 60-75, 2017.]()"
125,NA,artículo WoS,Q4    (sin JCR),"Ibanez, Agustin","Ibanez, Agustin; Baez, S.; Herrera, E.; Garcia, A.M.; Manes, F.; Young, L.",Outcome-oriented moral evaluation in terrorists,"Nature Human Behavior, Vol. 1, Nº6, artículo 0118, 26 mayo 2017.",2017,ARTICLE,NA,Nature Human Behavior,NA,NA,6,1,NA,0,"IBÁÑEZ , AGUSTÍN",Agustín . Ibáñez Barrasi,"Ibanez, A.; Agustin Ibanez",270,básica,0000-0001-6758-5101,Jp5SxoIAAAAJ,0,270,3,2017,NA,"Ibanez, Agustin; Baez, S.; Herrera, E.; Garcia, A.M.; Manes, F.; Young, L. (2017) Outcome-oriented moral evaluation in terrorists. Nature Human Behavior, Vol. 1, Nº6, artículo 0118, 26 mayo 2017.","<a href="""" target=""_blank"">Ibanez, Agustin; Baez, S.; Herrera, E.; Garcia, A.M.; Manes, F.; Young, L. (2017) Outcome-oriented moral evaluation in terrorists. Nature Human Behavior, Vol. 1, Nº6, artículo 0118, 26 mayo 2017.</a>","[Ibanez, Agustin; Baez, S.; Herrera, E.; Garcia, A.M.; Manes, F.; Young, L. (2017) Outcome-oriented moral evaluation in terrorists. Nature Human Behavior, Vol. 1, Nº6, artículo 0118, 26 mayo 2017.]()"
138,NA,editorial material WoS,---,"Ibanez, Agustin","Ibanez, Agustin; Garcia, A.M.; Abrevaya, S.; Kozono, G.; Garcia-Cordero, I.; Cordoba, M.",The cerebellum and embodied semantics: Evidence from a case of genetic ataxia due to STUB1 mutations,"Journal of Medical Genetics, Vol. 54, Nº2, pp. 84-86, febrero 2017.",2017,NA,NA,Journal of Medical Genetics,NA,NA,6,1,NA,0,"IBÁÑEZ , AGUSTÍN",Agustín . Ibáñez Barrasi,"Ibanez, A.; Agustin Ibanez",270,básica,0000-0001-6758-5101,Jp5SxoIAAAAJ,0,270,3,2017,NA,"Ibanez, Agustin; Garcia, A.M.; Abrevaya, S.; Kozono, G.; Garcia-Cordero, I.; Cordoba, M. (2017) The cerebellum and embodied semantics: Evidence from a case of genetic ataxia due to STUB1 mutations. Journal of Medical Genetics, Vol. 54, Nº2, pp. 84-86, febrero 2017.","<a href="""" target=""_blank"">Ibanez, Agustin; Garcia, A.M.; Abrevaya, S.; Kozono, G.; Garcia-Cordero, I.; Cordoba, M. (2017) The cerebellum and embodied semantics: Evidence from a case of genetic ataxia due to STUB1 mutations. Journal of Medical Genetics, Vol. 54, Nº2, pp. 84-86, febrero 2017.</a>","[Ibanez, Agustin; Garcia, A.M.; Abrevaya, S.; Kozono, G.; Garcia-Cordero, I.; Cordoba, M. (2017) The cerebellum and embodied semantics: Evidence from a case of genetic ataxia due to STUB1 mutations. Journal of Medical Genetics, Vol. 54, Nº2, pp. 84-86, febrero 2017.]()"
139,NA,letter WoS,---,"Ibanez, Agustin","Ibanez, Agustin; Billeke, P.; De la Fuente, L.; Salamone, P.; Garcia, A.M.; Melloni, M.",Reply: Towards a neurocomputational account of social dysfunction in neurodegenerative disease,"Brain, Vol. 140, Nº3, artículo e15, marzo 2017.",2017,NA,NA,Brain,NA,NA,6,1,NA,0,"IBÁÑEZ , AGUSTÍN",Agustín . Ibáñez Barrasi,"Ibanez, A.; Agustin Ibanez",270,básica,0000-0001-6758-5101,Jp5SxoIAAAAJ,0,270,3,2017,NA,"Ibanez, Agustin; Billeke, P.; De la Fuente, L.; Salamone, P.; Garcia, A.M.; Melloni, M. (2017) Reply: Towards a neurocomputational account of social dysfunction in neurodegenerative disease. Brain, Vol. 140, Nº3, artículo e15, marzo 2017.","<a href="""" target=""_blank"">Ibanez, Agustin; Billeke, P.; De la Fuente, L.; Salamone, P.; Garcia, A.M.; Melloni, M. (2017) Reply: Towards a neurocomputational account of social dysfunction in neurodegenerative disease. Brain, Vol. 140, Nº3, artículo e15, marzo 2017.</a>","[Ibanez, Agustin; Billeke, P.; De la Fuente, L.; Salamone, P.; Garcia, A.M.; Melloni, M. (2017) Reply: Towards a neurocomputational account of social dysfunction in neurodegenerative disease. Brain, Vol. 140, Nº3, artículo e15, marzo 2017.]()"
142,NA,artículo ESCI,---,"Ibanez, Agustin","Sedeno, L.; Couto, B.; Melloni, M.; Canales-Johnson, A.; Yoris, A.; Baez, S.; Esteves, S.; Ibanez, Agustin","Interoception, functional connectivity and emotional processing in depersonalization-derealization disorder","Acta Psiquiátrica y Psicológica de América Latina, Vol. 64, Nº2, pp. 111-135, junio 2018.",2018,NA,NA,Acta Psiquiátrica y Psicológica de América Latina,NA,NA,8,8,NA,0,"IBÁÑEZ , AGUSTÍN",Agustín . Ibáñez Barrasi,"Ibanez, A.; Agustin Ibanez",270,básica,0000-0001-6758-5101,Jp5SxoIAAAAJ,0,270,3,2017,NA,"Sedeno, L.; Couto, B.; Melloni, M.; Canales-Johnson, A.; Yoris, A.; Baez, S.; Esteves, S.; Ibanez, Agustin (2018) Interoception, functional connectivity and emotional processing in depersonalization-derealization disorder. Acta Psiquiátrica y Psicológica de América Latina, Vol. 64, Nº2, pp. 111-135, junio 2018.","<a href="""" target=""_blank"">Sedeno, L.; Couto, B.; Melloni, M.; Canales-Johnson, A.; Yoris, A.; Baez, S.; Esteves, S.; Ibanez, Agustin (2018) Interoception, functional connectivity and emotional processing in depersonalization-derealization disorder. Acta Psiquiátrica y Psicológica de América Latina, Vol. 64, Nº2, pp. 111-135, junio 2018.</a>","[Sedeno, L.; Couto, B.; Melloni, M.; Canales-Johnson, A.; Yoris, A.; Baez, S.; Esteves, S.; Ibanez, Agustin (2018) Interoception, functional connectivity and emotional processing in depersonalization-derealization disorder. Acta Psiquiátrica y Psicológica de América Latina, Vol. 64, Nº2, pp. 111-135, junio 2018.]()"
144,NA,artículo otras bases,---,"Ibanez, Agustin","Baez, S.; Garcia, A.M.; Ibanez, Agustin",How does social context influence our brain and behavior?,"Frontiers for Young Minds, Vol. 6, Nº3, 19 febrero 2018.",2018,ARTICLE,NA,Frontiers for Young Minds,NA,NA,3,3,NA,0,"IBÁÑEZ , AGUSTÍN",Agustín . Ibáñez Barrasi,"Ibanez, A.; Agustin Ibanez",270,básica,0000-0001-6758-5101,Jp5SxoIAAAAJ,0,270,3,2017,NA,"Baez, S.; Garcia, A.M.; Ibanez, Agustin (2018) How does social context influence our brain and behavior?. Frontiers for Young Minds, Vol. 6, Nº3, 19 febrero 2018.","<a href="""" target=""_blank"">Baez, S.; Garcia, A.M.; Ibanez, Agustin (2018) How does social context influence our brain and behavior?. Frontiers for Young Minds, Vol. 6, Nº3, 19 febrero 2018.</a>","[Baez, S.; Garcia, A.M.; Ibanez, Agustin (2018) How does social context influence our brain and behavior?. Frontiers for Young Minds, Vol. 6, Nº3, 19 febrero 2018.]()"
167,NA,editorial material WoS,---,"Ibanez, Agustin","Ibanez, Agustin; Garcia, A.M.",Commentary: Cerebellar atrophy and its contribution to cognition in frontotemporal dementias,"Frontiers in Aging Neuroscience, Vol. 10, artículo 300, 1 octubre 2018.",2018,NA,NA,Frontiers in Aging Neuroscience,NA,NA,2,1,NA,0,"IBÁÑEZ , AGUSTÍN",Agustín . Ibáñez Barrasi,"Ibanez, A.; Agustin Ibanez",270,básica,0000-0001-6758-5101,Jp5SxoIAAAAJ,0,270,3,2017,NA,"Ibanez, Agustin; Garcia, A.M. (2018) Commentary: Cerebellar atrophy and its contribution to cognition in frontotemporal dementias. Frontiers in Aging Neuroscience, Vol. 10, artículo 300, 1 octubre 2018.","<a href="""" target=""_blank"">Ibanez, Agustin; Garcia, A.M. (2018) Commentary: Cerebellar atrophy and its contribution to cognition in frontotemporal dementias. Frontiers in Aging Neuroscience, Vol. 10, artículo 300, 1 octubre 2018.</a>","[Ibanez, Agustin; Garcia, A.M. (2018) Commentary: Cerebellar atrophy and its contribution to cognition in frontotemporal dementias. Frontiers in Aging Neuroscience, Vol. 10, artículo 300, 1 octubre 2018.]()"
168,NA,editorial material WoS,---,"Ibanez, Agustin","Ibanez, Agustin; Sedeno, L.; Garcia, A.M.; Deacon, R.M.J..; Cogram, P.",Editorial: Human and Animal Models for Translational Research on Neurodegeneration: Challenges and Opportunities From South America,"Frontiers in Aging Neuroscience, Vol. 10, artículo 95, 6 abril 2018.",2018,NA,NA,Frontiers in Aging Neuroscience,NA,NA,5,1,NA,0,"IBÁÑEZ , AGUSTÍN",Agustín . Ibáñez Barrasi,"Ibanez, A.; Agustin Ibanez",270,básica,0000-0001-6758-5101,Jp5SxoIAAAAJ,0,270,3,2017,NA,"Ibanez, Agustin; Sedeno, L.; Garcia, A.M.; Deacon, R.M.J..; Cogram, P. (2018) Editorial: Human and Animal Models for Translational Research on Neurodegeneration: Challenges and Opportunities From South America. Frontiers in Aging Neuroscience, Vol. 10, artículo 95, 6 abril 2018.","<a href="""" target=""_blank"">Ibanez, Agustin; Sedeno, L.; Garcia, A.M.; Deacon, R.M.J..; Cogram, P. (2018) Editorial: Human and Animal Models for Translational Research on Neurodegeneration: Challenges and Opportunities From South America. Frontiers in Aging Neuroscience, Vol. 10, artículo 95, 6 abril 2018.</a>","[Ibanez, Agustin; Sedeno, L.; Garcia, A.M.; Deacon, R.M.J..; Cogram, P. (2018) Editorial: Human and Animal Models for Translational Research on Neurodegeneration: Challenges and Opportunities From South America. Frontiers in Aging Neuroscience, Vol. 10, artículo 95, 6 abril 2018.]()"
169,NA,editorial material WoS,---,"Ibanez, Agustin","Garcia, A.M.; Ibanez, Agustin",When embodiment breaks down: Language deficits as novel avenues into movement disorders,"Cortex, Vol. 100, pp. 1-7, marzo 2018.",2018,NA,NA,Cortex,NA,NA,2,2,NA,0,"IBÁÑEZ , AGUSTÍN",Agustín . Ibáñez Barrasi,"Ibanez, A.; Agustin Ibanez",270,básica,0000-0001-6758-5101,Jp5SxoIAAAAJ,0,270,3,2017,NA,"Garcia, A.M.; Ibanez, Agustin (2018) When embodiment breaks down: Language deficits as novel avenues into movement disorders. Cortex, Vol. 100, pp. 1-7, marzo 2018.","<a href="""" target=""_blank"">Garcia, A.M.; Ibanez, Agustin (2018) When embodiment breaks down: Language deficits as novel avenues into movement disorders. Cortex, Vol. 100, pp. 1-7, marzo 2018.</a>","[Garcia, A.M.; Ibanez, Agustin (2018) When embodiment breaks down: Language deficits as novel avenues into movement disorders. Cortex, Vol. 100, pp. 1-7, marzo 2018.]()"
170,NA,letter WoS,---,"Ibanez, Agustin","Ibanez, Agustin","Brain oscillations, inhibition and social inappropriateness in frontotemporal degeneration","Brain, Vol. 141, Nº10, pp. e73, 1 octubre 2018.",2018,NA,NA,Brain,NA,NA,1,1,NA,0,"IBÁÑEZ , AGUSTÍN",Agustín . Ibáñez Barrasi,"Ibanez, A.; Agustin Ibanez",270,básica,0000-0001-6758-5101,Jp5SxoIAAAAJ,0,270,3,2017,NA,"Ibanez, Agustin (2018) Brain oscillations, inhibition and social inappropriateness in frontotemporal degeneration. Brain, Vol. 141, Nº10, pp. e73, 1 octubre 2018.","<a href="""" target=""_blank"">Ibanez, Agustin (2018) Brain oscillations, inhibition and social inappropriateness in frontotemporal degeneration. Brain, Vol. 141, Nº10, pp. e73, 1 octubre 2018.</a>","[Ibanez, Agustin (2018) Brain oscillations, inhibition and social inappropriateness in frontotemporal degeneration. Brain, Vol. 141, Nº10, pp. e73, 1 octubre 2018.]()"
