ID,StartDate,confirmation_code,FollowUp_1(1),FollowUp_time_1(1),FollowUp_time_2(1),FollowUp_time_3(1),FollowUp_time_4(1),FollowUp_1(2),FollowUp_time_1(2),FollowUp_time_2(2),FollowUp_time_3(2),FollowUp_time_4(2),FollowUp_1(3),FollowUp_time_1(3),FollowUp_time_2(3),FollowUp_time_3(3),FollowUp_time_4(3),FollowUp_1(4),FollowUp_time_1(4),FollowUp_time_2(4),FollowUp_time_3(4),FollowUp_time_4(4),FollowUp_1(5),FollowUp_time_1(5),FollowUp_time_2(5),FollowUp_time_3(5),FollowUp_time_4(5),FollowUp_1(6),FollowUp_time_1(6),FollowUp_time_2(6),FollowUp_time_3(6),FollowUp_time_4(6),FollowUp_1(7),FollowUp_time_1(7),FollowUp_time_2(7),FollowUp_time_3(7),FollowUp_time_4(7),FollowUp_1(8),FollowUp_time_1(8),FollowUp_time_2(8),FollowUp_time_3(8),FollowUp_time_4(8),FollowUp_1(9),FollowUp_time_1(9),FollowUp_time_2(9),FollowUp_time_3(9),FollowUp_time_4(9),FollowUp_1(10),FollowUp_time_1(10),FollowUp_time_2(10),FollowUp_time_3(10),FollowUp_time_4(10),FollowUp_1(11),FollowUp_time_1(11),FollowUp_time_2(11),FollowUp_time_3(11),FollowUp_time_4(11),FollowUp_1(12),FollowUp_time_1(12),FollowUp_time_2(12),FollowUp_time_3(12),FollowUp_time_4(12),FollowUp_1(13),FollowUp_time_1(13),FollowUp_time_2(13),FollowUp_time_3(13),FollowUp_time_4(13),FollowUp_1(14),FollowUp_time_1(14),FollowUp_time_2(14),FollowUp_time_3(14),FollowUp_time_4(14),FollowUp_1(15),FollowUp_time_1(15),FollowUp_time_2(15),FollowUp_time_3(15),FollowUp_time_4(15),FollowUp_1(16),FollowUp_time_1(16),FollowUp_time_2(16),FollowUp_time_3(16),FollowUp_time_4(16),FollowUp_1(17),FollowUp_time_1(17),FollowUp_time_2(17),FollowUp_time_3(17),FollowUp_time_4(17),FollowUp_1(18),FollowUp_time_1(18),FollowUp_time_2(18),FollowUp_time_3(18),FollowUp_time_4(18),FollowUp_1(19),FollowUp_time_1(19),FollowUp_time_2(19),FollowUp_time_3(19),FollowUp_time_4(19),FollowUp_1(20),FollowUp_time_1(20),FollowUp_time_2(20),FollowUp_time_3(20),FollowUp_time_4(20),FollowUp_1(21),FollowUp_time_1(21),FollowUp_time_2(21),FollowUp_time_3(21),FollowUp_time_4(21),FollowUp_1(22),FollowUp_time_1(22),FollowUp_time_2(22),FollowUp_time_3(22),FollowUp_time_4(22),FollowUp_1(23),FollowUp_time_1(23),FollowUp_time_2(23),FollowUp_time_3(23),FollowUp_time_4(23),FollowUp_1(24),FollowUp_time_1(24),FollowUp_time_2(24),FollowUp_time_3(24),FollowUp_time_4(24),FollowUp_1(25),FollowUp_time_1(25),FollowUp_time_2(25),FollowUp_time_3(25),FollowUp_time_4(25),FollowUp_1(26),FollowUp_time_1(26),FollowUp_time_2(26),FollowUp_time_3(26),FollowUp_time_4(26),FollowUp_1(27),FollowUp_time_1(27),FollowUp_time_2(27),FollowUp_time_3(27),FollowUp_time_4(27),FollowUp_1(28),FollowUp_time_1(28),FollowUp_time_2(28),FollowUp_time_3(28),FollowUp_time_4(28),FollowUp_1(29),FollowUp_time_1(29),FollowUp_time_2(29),FollowUp_time_3(29),FollowUp_time_4(29),FollowUp_1(30),FollowUp_time_1(30),FollowUp_time_2(30),FollowUp_time_3(30),FollowUp_time_4(30),FollowUp_1(31),FollowUp_time_1(31),FollowUp_time_2(31),FollowUp_time_3(31),FollowUp_time_4(31),FollowUp_1(32),FollowUp_time_1(32),FollowUp_time_2(32),FollowUp_time_3(32),FollowUp_time_4(32),FollowUp_1(33),FollowUp_time_1(33),FollowUp_time_2(33),FollowUp_time_3(33),FollowUp_time_4(33),FollowUp_1(34),FollowUp_time_1(34),FollowUp_time_2(34),FollowUp_time_3(34),FollowUp_time_4(34),FollowUp_1(35),FollowUp_time_1(35),FollowUp_time_2(35),FollowUp_time_3(35),FollowUp_time_4(35),FollowUp_1(36),FollowUp_time_1(36),FollowUp_time_2(36),FollowUp_time_3(36),FollowUp_time_4(36),FollowUp_1(37),FollowUp_time_1(37),FollowUp_time_2(37),FollowUp_time_3(37),FollowUp_time_4(37),FollowUp_1(38),FollowUp_time_1(38),FollowUp_time_2(38),FollowUp_time_3(38),FollowUp_time_4(38),FollowUp_1(39),FollowUp_time_1(39),FollowUp_time_2(39),FollowUp_time_3(39),FollowUp_time_4(39),FollowUp_1(40),FollowUp_time_1(40),FollowUp_time_2(40),FollowUp_time_3(40),FollowUp_time_4(40),FollowUp_1(41),FollowUp_time_1(41),FollowUp_time_2(41),FollowUp_time_3(41),FollowUp_time_4(41),FollowUp_1(42),FollowUp_time_1(42),FollowUp_time_2(42),FollowUp_time_3(42),FollowUp_time_4(42),FollowUp_1(43),FollowUp_time_1(43),FollowUp_time_2(43),FollowUp_time_3(43),FollowUp_time_4(43),FollowUp_1(44),FollowUp_time_1(44),FollowUp_time_2(44),FollowUp_time_3(44),FollowUp_time_4(44),FollowUp_1(45),FollowUp_time_1(45),FollowUp_time_2(45),FollowUp_time_3(45),FollowUp_time_4(45),FollowUp_1(46),FollowUp_time_1(46),FollowUp_time_2(46),FollowUp_time_3(46),FollowUp_time_4(46),FollowUp_1(47),FollowUp_time_1(47),FollowUp_time_2(47),FollowUp_time_3(47),FollowUp_time_4(47),FollowUp_1(48),FollowUp_time_1(48),FollowUp_time_2(48),FollowUp_time_3(48),FollowUp_time_4(48),FollowUp_1(49),FollowUp_time_1(49),FollowUp_time_2(49),FollowUp_time_3(49),FollowUp_time_4(49),FollowUp_1(50),FollowUp_time_1(50),FollowUp_time_2(50),FollowUp_time_3(50),FollowUp_time_4(50),FollowUp_1(51),FollowUp_time_1(51),FollowUp_time_2(51),FollowUp_time_3(51),FollowUp_time_4(51),FollowUp_1(52),FollowUp_time_1(52),FollowUp_time_2(52),FollowUp_time_3(52),FollowUp_time_4(52),FollowUp_1(53),FollowUp_time_1(53),FollowUp_time_2(53),FollowUp_time_3(53),FollowUp_time_4(53),FollowUp_1(54),FollowUp_time_1(54),FollowUp_time_2(54),FollowUp_time_3(54),FollowUp_time_4(54),FollowUp_1(55),FollowUp_time_1(55),FollowUp_time_2(55),FollowUp_time_3(55),FollowUp_time_4(55),FollowUp_1(56),FollowUp_time_1(56),FollowUp_time_2(56),FollowUp_time_3(56),FollowUp_time_4(56),FollowUp_1(57),FollowUp_time_1(57),FollowUp_time_2(57),FollowUp_time_3(57),FollowUp_time_4(57),FollowUp_1(58),FollowUp_time_1(58),FollowUp_time_2(58),FollowUp_time_3(58),FollowUp_time_4(58),FollowUp_1(59),FollowUp_time_1(59),FollowUp_time_2(59),FollowUp_time_3(59),FollowUp_time_4(59),FollowUp_1(60),FollowUp_time_1(60),FollowUp_time_2(60),FollowUp_time_3(60),FollowUp_time_4(60),FollowUp_1(61),FollowUp_time_1(61),FollowUp_time_2(61),FollowUp_time_3(61),FollowUp_time_4(61),FollowUp_1(62),FollowUp_time_1(62),FollowUp_time_2(62),FollowUp_time_3(62),FollowUp_time_4(62),FollowUp_1(63),FollowUp_time_1(63),FollowUp_time_2(63),FollowUp_time_3(63),FollowUp_time_4(63),FollowUp_1(64),FollowUp_time_1(64),FollowUp_time_2(64),FollowUp_time_3(64),FollowUp_time_4(64),FollowUp_1(65),FollowUp_time_1(65),FollowUp_time_2(65),FollowUp_time_3(65),FollowUp_time_4(65),FollowUp_1(66),FollowUp_time_1(66),FollowUp_time_2(66),FollowUp_time_3(66),FollowUp_time_4(66),FollowUp_1(67),FollowUp_time_1(67),FollowUp_time_2(67),FollowUp_time_3(67),FollowUp_time_4(67),FollowUp_1(68),FollowUp_time_1(68),FollowUp_time_2(68),FollowUp_time_3(68),FollowUp_time_4(68),FollowUp_1(69),FollowUp_time_1(69),FollowUp_time_2(69),FollowUp_time_3(69),FollowUp_time_4(69),FollowUp_1(70),FollowUp_time_1(70),FollowUp_time_2(70),FollowUp_time_3(70),FollowUp_time_4(70),FollowUp_1(71),FollowUp_time_1(71),FollowUp_time_2(71),FollowUp_time_3(71),FollowUp_time_4(71),FollowUp_1(72),FollowUp_time_1(72),FollowUp_time_2(72),FollowUp_time_3(72),FollowUp_time_4(72),why,why_time_1,why_time_2,why_time_3,why_time_4,what_1,what_2,what_3,what_9,what_6,what_7,what_5,what_8,what_15,what_16,what_4,what_4_TEXT,what_time_1,what_time_2,what_time_3,what_time_4
309,2016-09-29 12:34:10,1281832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,19.211,19.211,21.045,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"If the odds of having the disease at this point are 60%, I'd rather take the chance with the 1% chronic pain to see if I have the disease and hopefully get treatment if so.",1.305,1.305,39.86,1,,,1,,1,,1,,,,,,3.675,12.175,16.543,3
310,2016-09-29 12:35:57,6778122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,4.666,5.37,7.653,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I think I would first get a second opinion from a different doctor.,1.581,1.581,20.618,1,,,,1,,,,,,,,,15.286,15.286,17.017,1
311,2016-09-29 12:34:55,9541536,,,,,,,,,,,,,,,,58,116.594,116.594,117.509,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i would want to know and the chances that i have it are greater than the chances i will have chronic pain,0.864,0.864,13.842,1,,,,1,,,1,,1,1,,,8.037,20.119,21.035,4
312,2016-09-29 12:37:27,4234568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,0,0,38.625,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To be able to cure myself early,2.041,2.041,16.678,1,,,,,,,,,,,1,The possibility to cur in early stages,16.027,16.464,30.108,2
313,2016-09-29 12:38:11,6244406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,13.133,13.133,13.99,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"I chose to take the follow-up test to be open to the idea this test could tell me something important, but would be mindful there are false positives.",1.623,1.623,69.584,1,,,,,,,,,,1,,,17.454,20.412,21.369,3
314,2016-09-29 12:39:01,5449951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,38.54,38.54,40.743,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I thought the risk of chronic pain was low enough to take the chance.,0.618,0.618,33.08,1,,,,,1,,1,,,1,,,10.469,19.699,22.078,3
315,2016-09-29 12:36:24,6042826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,60.148,60.148,80.549,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,There is a low chance that I would take the follow due mostly to the possibility of death. A 1% chance of death seems like quite the risk. I would most likely go ahead and try to live with the symptoms versus risk the sudden death resulting from the follow up test.,1.036,128.581,136.791,7,,,,,,1,,1,,,,,3.151,15.791,26.8,2
316,2016-09-29 12:37:42,3505918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,44.898,52.857,56.306,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I would take the follow up test so that I could confirm that I actually had the disease. If I did I would want to start treatment right away. The follow up test poses a very low percentage of risk. I would not want to jeopardize my health for a risk this small.,1.446,81.895,93.877,2,,1,1,,1,,1,,1,1,,,7.953,35.964,37.138,8
317,2016-09-29 12:37:46,3022613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,73.133,73.133,75.668,1,,,,,,,,,,,"The earlier the detection, the more likely it would be curable.",5.164,5.164,36.104,1,,,1,,,,1,,,1,,,18.193,48.972,51.682,3
318,2016-09-29 12:41:03,4644134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19.868,19.868,21.067,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adding an additional 1% chance of chronic pain forever just for taking a test? That does not sound worth it.,0.997,0.997,20.839,1,,,,,,,,1,,,,,5.264,5.264,23.045,1
319,2016-09-29 12:40:57,5038961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,28.151,29.153,31.475,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,It is only a 1% risk to find out for sure if I have the disease,7.443,7.443,20.119,1,,,1,,,,1,,1,1,,,12.12,34.425,35.037,6
320,2016-09-29 12:41:16,4153899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,15.491,27.361,28.275,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I would want to know and be able to treat the disease. I didn't think the risk was high at all.,0.351,0.351,23.142,1,,,,,1,,1,,,1,,,1.716,25.489,27.315,3
321,2016-09-29 12:40:22,8560418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,50.115,50.115,53.824,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"If the first test is only 20% accurate, I wouldn't risk effecting my quality of life based on the fact that it would actually be positive.  I think I'd rather attempt treatment of the condition just in case.",1.134,1.134,39.949,1,,,,1,,1,,1,,1,,,6.561,19.616,23.457,4
322,2016-09-29 12:40:09,7709467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0.136,54.432,56.407,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"I would not take a test in which the possibility of it causing chronic pain would result from the test.  even though 60 per cent of people get a positive of having the disease, it is not worth a result of chronic pain after taking the test.",2.889,2.889,76.542,1,,,,,,,,1,,,,,9.836,16.57,21.875,8
323,2016-09-29 12:40:43,8932079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,46.396,49.217,51.774,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"There's only a 1% chance that the test could go wrong, but a 40% chance the first test was wrong to begin with",2.146,28.067,38.044,2,,,,1,,,1,1,,,,,3.071,22.801,27.858,4
324,2016-09-29 12:43:32,7947346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,13.874,17.7,20.735,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80% are false positives. That's a horribly inaccurate test.,0.458,14.386,16.237,2,,,,1,,,,,,,,,2.101,5.973,8.083,4
325,2016-09-29 12:44:28,4523802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,1.132,2.501,3.495,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,General feeling based on info.,1.183,1.183,9.152,1,,,,,,,,1,,,,,10.745,13.498,14.742,3
326,2016-09-29 12:40:36,9864262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,37.437,74.49,75.812,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"I would want to know with as much certainty as possible if I really had the disease. If I had a positive result on the screening test, there's a significant chance that it could be a false positive. I would not undergo treatment for something I did not have. Even though there is a small (1%) risk of the follow-up test, there would also be some risks - I'm assuming - of the definitive treatment of the disease, and I would want to avoid that if I didn't actually have the disease.",1.958,1.958,120.609,1,,,,,1,,,,,1,,,22.794,44.777,64.795,2
327,2016-09-29 12:44:25,8182954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,16.746,16.746,17.498,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"There was very little risk of chronic pain as a result of the test, and the reward of treating if positive was more than worth it.",0.739,17.738,18.188,2,,,,,1,,1,,1,1,,,2.622,17.24,18.261,6
328,2016-09-29 12:43:00,5503379,,,,,,,,,,,,,,,,71,0,0,46.463,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I would take the follow up test because I would like to know if I truly have the disease. I think it would be important to know. I don't want to deal with not knowing.,3.012,3.012,78.271,1,,1,,1,1,,,,,,,,20.506,42.055,44.749,9
